category,item,lexer,parser,ast,semantic,hir,mir,ast_interpreter,mir_interpreter,x64_ast,x64_mir,runtime,tests,docs
builtin_functions,THREAD,partial,implemented,missing,implemented,missing,missing,missing,diagnostic_only,missing,diagnostic_only,partial,implemented,diagnostic_only
builtin_functions,THREAD_STMT,missing,implemented,partial,implemented,partial,missing,missing,missing,diagnostic_only,missing,partial,missing,missing
builtin_functions,THREAT,partial,partial,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,THROW_STMT,missing,implemented,partial,implemented,missing,diagnostic_only,missing,missing,missing,missing,partial,partial,missing
builtin_functions,TIMER,partial,implemented,missing,partial,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only,diagnostic_only,implemented,implemented,diagnostic_only
builtin_functions,TIMERNORMALIZEUNIT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,TRIGGER_STMT,missing,partial,missing,implemented,missing,missing,missing,missing,diagnostic_only,missing,partial,missing,missing
builtin_functions,TRY_STMT,missing,implemented,partial,partial,missing,missing,missing,missing,missing,missing,partial,implemented,missing
builtin_functions,TYPE_STMT,missing,implemented,partial,implemented,partial,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,U64,partial,implemented,missing,implemented,missing,missing,missing,diagnostic_only,diagnostic_only,missing,partial,implemented,missing
builtin_functions,UCASE,implemented,implemented,implemented,implemented,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,missing
builtin_functions,UNARY,missing,implemented,partial,implemented,partial,diagnostic_only,diagnostic_only,diagnostic_only,missing,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,US,missing,partial,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing,implemented,missing,missing
builtin_functions,USING_STMT,missing,implemented,partial,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,partial,missing
builtin_functions,VAL,partial,implemented,missing,implemented,missing,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,diagnostic_only
builtin_functions,VARMAPPINGFINDINDEX,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,VARMAPPINGFORMATRBPREF,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,VARMAPPINGMAKEKEY,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,VARMAPPINGTRYGETLOCALOFFSET,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,VARPTR,partial,implemented,missing,partial,missing,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,VMEMINRANGE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,VMEMPEEKB,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,partial,implemented,missing
builtin_functions,VOID,missing,implemented,partial,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing,partial,missing,missing
builtin_functions,X64,missing,missing,missing,partial,missing,missing,missing,diagnostic_only,diagnostic_only,diagnostic_only,partial,implemented,implemented
builtin_functions,X64ALIGN16,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64BUILDFIELDPATH,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64BUILTINCALLSYMBOL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64CHILDAT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64CHILDCOUNT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64CLASSROUTINEHASBODY,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64CLASSTYPEID,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64CLASSVTABLELABEL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64CODEGENASSEMBLEOUTPUT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64COLLECTDLLCALLPLAN,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64COMPACTBLANKLINES,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64COMPUTEDIMSLOTCOUNT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64COUNTROUTINEPARAMS,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64CREATECSTRINGCONSTANT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64CREATEFLOATCONSTANT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64CSTRINGDBBYTES,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64DLLCALLARGSTARTPOS,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64ELEMBYTESFORFLOATKIND,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITADDROFFIELDEXPR,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITADDROFINDEXEDGLOBAL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITADDROFINDEXEDLOCAL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITADDROFVAR,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITASSIGNSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITBLOCKSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITBUILTINCALL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITCALLNODE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITCALLNODESPECIAL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITCALLNODETOXMM0,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITCALLNODETOXMM0AS,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITCALLSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITCLASSDECLMETADATA,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITCLASSROUTINENODE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITCLASSVTABLE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITCLOSESTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITCLSSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITCOLORSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITCOMPOUNDASSIGN,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITCONSTSTMTMETADATA,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITDECLARATIONMETADATA,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITDELETESTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITDIMSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITDLLCALLNODE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITDOEACHSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITDOSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITEXITSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITEXPRSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITEXPRTORAX,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITEXPRTOXMM0,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITEXPRTOXMM0AS,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITEXTFPADDROFEXPRTORAX,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITEXTFPASSIGNSTMTCORE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITEXTFPASSIGNTOPREPAREDADDRESS,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITEXTFPPRINTEXPR,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITEXTFPSTORELITERALTOADDRESS,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITFIELDROOTADDRESS,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64EMITFLOATBINARYAS,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITFOREACHSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITFORSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITFUNCTIONSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITGETSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITGOSUBSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITGOTOSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITIFSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITINCDECSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITINPUTFILESTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITINPUTSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITLABELSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITLOADFIELDEXPR,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITLOADFLOATVARTOXMM0,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITLOADFLOATVARTOXMM0AS,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITLOADINDEXEDGLOBAL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITLOADINDEXEDGLOBALXMM,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITLOADINDEXEDLOCAL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITLOADINDEXEDLOCALXMM,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITLOCATESTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITMEMCOPYSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITMEMFILLSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITNEWEXPR,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64EMITNEXTSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITNODE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITOPENSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITPIPEINVOKE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64EMITPOKESSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITPOKESTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITPRINTSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITPROGRAM,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITPUTSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITRANDOMIZESTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITRETURNSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITROUTINECALL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITRUNTIMEINSTANCEOFSUPPORT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSEEKSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSELECTSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSETNEWOFFSETSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSLOTLANEBODYROUTINE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSLOTLANEROUTINES,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSLOTLANESTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSLOTLANESTMTCORE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSTOREF80LITERALVAR,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSTOREFIELDEXPR,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSTOREFIELDFROMRHS,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSTOREFIELDFROMXMM0,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSTOREINDEXEDGLOBAL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSTOREINDEXEDGLOBALF80LITERAL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSTOREINDEXEDGLOBALXMM,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSTOREINDEXEDLOCAL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSTOREINDEXEDLOCALF80LITERAL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSTOREINDEXEDLOCALXMM,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSTOREINTEGERFIELDEXPR,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64EMITSTOREXMM0TOFLOATVARAS,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITSUBSTMT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITTYPEDECLMETADATA,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EMITUNKNOWNNODE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64ENSUREGLOBALSYMBOL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64ENSURELOCALSLOT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64ENSURESYMBOL,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64ENSUREVAR,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EXPRRETURNSSTRING,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EXTFPSTRIDEBYTES,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EXTRACTPROPERTYTYPE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EXTRACTROUTINERETURNTYPE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64EXTRACTTYPENAMEFROMNODE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64FFIARGCOUNTAT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64FIELDNODETYPENAME,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64FIELDPATHREADIDENT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64FIELDPATHSKIPINDEXES,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64FINDCHILDBYKIND,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64FINDCLASSDECLNODE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64FINDCLASSMEMBERNODE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64FINDCLASSMETHODDECLNODE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64FINDCLASSOPERATORDECLNODE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64FINDDECLAREDTYPENAME,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64FINDGLOBALSYMBOL,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64FINDLOCAL,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64FINDMETHODSLOTGLOBAL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64FINDOWNINGCLASSNAME,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64FINDPROPERTYACCESSORBODY,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64FINDROUTINE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64FINDROUTINESYMBOLNAME,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64FINDSYMBOL,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64FINDVTABLESLOT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64FLOATKINDTOEXTFPTYPENAME,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64FORMATRBPREF,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64GETCLASSBASETYPENAME,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64GETELEMBYTESFORDECLAREDTYPE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64GETELEMBYTESFORTYPE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64HASTOPLEVELGLOBALDECL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64INFERELEMBYTESFORNAME,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64INFERFLOATKINDOFEXPR,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64INFERROUTINERECEIVERCLASS,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64ISDLLCALLNODE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64ISEXTFPKIND,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64ISFLOATKIND,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64ISSTMTKIND,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64ISSTMTLIKENODE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64MAKESCOPEDKEY,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64MODECODEFROMTEXT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64NEXTLABEL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64NODEHASRETURNTYPE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64NORMALIZEDATALINE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64NORMALIZETEXTLINE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64OPERATORTOKENTOROUTINESUFFIX,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64REGISTERCLASSVTABLE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64RESOLVECLASSROUTINENAME,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64RESOLVECURRENTRECEIVERCLASS,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64RESOLVEFIELDINFO,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64RESOLVEMETHODOWNERTYPE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64RESOLVEOPERATOROWNERTYPE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64RESOLVEPROPERTYACCESSORROUTINE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,X64SANITIZESYMBOL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64SCOPEDLABELSYMBOL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64SLOTACTIVESYMBOLNAME,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64SLOTCAPSYMBOLNAME,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64SLOTCOUNTSYMBOLNAME,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64SLOTLANEKINDFROMNODEKIND,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64SLOTNODEKINDFROMLANEKIND,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64SLOTRESOLVEDECLNODE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64SLOTROUTINELABELFORNODE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64SLOTTRYCONSTHEADERID,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64SPLITMETHODCALLNAME,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64TOSTR,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64TRYCONSTINTEXPR,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,X64TRYEMITPROPERTYACCESSORLOAD,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
