surface_id,surface_name,surface_kind,lifecycle_route,implementation_owner,compile_time_route,runtime_route,backend_route_x64,backend_route_x86,backend_route_js,backend_route_wat,backend_route_wasm,test_positive,test_negative
UXB-SURFACE-086,EXIT,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-087,FOR,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-088,GOSUB,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_stmt_flow.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-089,GOTO,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_stmt_flow.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-090,IF,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-091,IN,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-092,IS,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-093,LOOP,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-094,NEXT,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-095,RETURN,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-096,SELECT,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-097,STEP,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_stmt_flow.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-098,THEN,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-099,TO,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-100,UNTIL,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_stmt_flow.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-101,WHILE,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-102,AS,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_expr.fbs,KEEP_COMPILE_TIME_CONTRACT
UXB-SURFACE-103,CONST,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_stmt_decl_class_method.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-104,DEFBYT,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:COMPILE_TIME_ONLY | browser_runtime:IMPLEMENTED | library_binding:COMPILE_TIME_ONLY -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:COMPILE_TIME_ONLY | browser_runtime:IMPLEMENTED | library_binding:COMPILE_TIME_ONLY,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_stmt_registry.fbs,KEEP_COMPILE_TIME_CONTRACT
UXB-SURFACE-105,DEFDBL,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:COMPILE_TIME_ONLY | browser_runtime:IMPLEMENTED | library_binding:COMPILE_TIME_ONLY -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:COMPILE_TIME_ONLY | browser_runtime:IMPLEMENTED | library_binding:COMPILE_TIME_ONLY,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_stmt_registry.fbs,KEEP_COMPILE_TIME_CONTRACT
UXB-SURFACE-106,DEFEXT,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:COMPILE_TIME_ONLY | browser_runtime:IMPLEMENTED | library_binding:COMPILE_TIME_ONLY -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:COMPILE_TIME_ONLY | browser_runtime:IMPLEMENTED | library_binding:COMPILE_TIME_ONLY,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_stmt_registry.fbs,KEEP_COMPILE_TIME_CONTRACT
UXB-SURFACE-107,DEFINT,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:COMPILE_TIME_ONLY | browser_runtime:IMPLEMENTED | library_binding:COMPILE_TIME_ONLY -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:COMPILE_TIME_ONLY | browser_runtime:IMPLEMENTED | library_binding:COMPILE_TIME_ONLY,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_stmt_registry.fbs,KEEP_COMPILE_TIME_CONTRACT
UXB-SURFACE-108,DEFLNG,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:COMPILE_TIME_ONLY | browser_runtime:IMPLEMENTED | library_binding:COMPILE_TIME_ONLY -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:COMPILE_TIME_ONLY | browser_runtime:IMPLEMENTED | library_binding:COMPILE_TIME_ONLY,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_stmt_registry.fbs,KEEP_COMPILE_TIME_CONTRACT
UXB-SURFACE-109,DEFSNG,basic_statement,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:COMPILE_TIME_ONLY | browser_runtime:IMPLEMENTED | library_binding:COMPILE_TIME_ONLY -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:IMPLEMENTED -> wasm:IMPLEMENTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:COMPILE_TIME_ONLY | browser_runtime:IMPLEMENTED | library_binding:COMPILE_TIME_ONLY,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,src/parser/parser/parser_stmt_registry.fbs,KEEP_COMPILE_TIME_CONTRACT
