category,item,js_policy,wasm_policy,handler,reason,source_parser,source_mir,source_x64_mir,source_runtime,source_tests
builtin_functions,EXECFFINORMALIZETYPETOKEN,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECFFIPARSEARGTYPELIST,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECFIELDNODETYPENAME,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFIELDPATHREADIDENT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFIELDPATHSKIPINDEXES,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFIELDZEROVALUE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFINDAGGREGATEFIELDNODE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFINDAGGREGATENODEBYNAME,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFINDCHILDBYKIND,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFINDCLASSDECLNODE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFINDCLASSMETHODDECL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFINDCLASSNODE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFINDCLASSPROPERTYACCESSORBODY,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFINDNODENAMESPACE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFINDNODENAMESPACEREC,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFINDRUNTIMEVTABLECLASSBYHANDLE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFINDRUNTIMEVTABLECLASSINDEX,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFINDRUNTIMEVTABLEHANDLE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFINDVAR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,diagnostic_only
builtin_functions,EXECFINDVTABLEROUTINEIDX,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECFINDX86RESOLVEDPROC,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECFINDX86RESOLVERENTRYINDEX,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECFINDX86SYMPTRMAPINDEX,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECFORMATFILEERROR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECGETACTIVEFFIABINAME,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,diagnostic_only
builtin_functions,EXECGETARRAYELEMENT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECGETCLASSBASETYPEBYNAME,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECGETCLASSBASETYPENAME,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECGETFFIPOLICYMODE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECGETFFIPOLICYPATH,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECGETFFIRESOLVERMODE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECGETFFIRESOLVERPATH,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECGETVAR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,missing,missing,missing,implemented,missing
builtin_functions,EXECGETVARADDR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECGETVARVALUE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,missing,missing,missing,implemented,missing
builtin_functions,EXECHANDLEIFEXITREQUEST,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECHASDLLPATHSEGMENTS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECHASHTEXT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECINFERCALLERCLASS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECINFERRECEIVERCLASSTYPE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECINVOKECLASSCTORIFPRESENT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,diagnostic_only
builtin_functions,EXECINVOKECLASSDTORIFPRESENT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,diagnostic_only
builtin_functions,EXECINVOKEROUTINEBYINDEX,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECINVOKEROUTINEBYPREPAREDARGS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECISABSOLUTEDLLPATH,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECISALLOWEDDLLSIGNATURE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECISBUILTINCALLNAME,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECISCLASSDERIVEDFROM,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECISCTORSELFTYPESUPPORTED,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECISDLLCALLINGCONVENTION,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECISEXPRESSIONNODEKIND,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECISROUTINEMETADATANODE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECISSTMTNODE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,missing,missing,missing,implemented,missing
builtin_functions,EXECLABELINDEXOF,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECLISTADD,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECLISTCLEAR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECLISTGET,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECLISTLEN,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECLISTREMOVE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECLISTSET,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECMAGICOPERATORROUTINENAMEBYSUFFIX,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECMAGICROUTINEDUNDERALIAS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECNORMALIZEDLLNAME,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECNORMALIZEFFIHASHTOKEN,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECNORMALIZEFFISIGNERTOKEN,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECNORMALIZETYPENAME,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECOPERATORTOKENTOROUTINESUFFIX,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECPARAMDECLTYPENAME,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECPARSEBOUNDRANGE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECPARSEFFIALLOWLISTLINE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECPOLICYDENYCODE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECPOLICYDENYPHASE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECREADFIELDVALUE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECREGISTERDEFFNSTATEMENT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECREGISTERROUTINEDEF,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECRESOLVEFIELDACCESS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECRESOLVEFIELDPOLICY,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECRESOLVEINSTANCEOFOBJECTCLASS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECRESOLVEMAGICROUTINEINHIERARCHY,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECRESOLVEMETHODROUTINEINDEX,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECRESOLVEMETHODROUTINEINHIERARCHY,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECRESOLVEOPERATORROUTINEINHIERARCHY,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECRESOLVERUNTIMECLASSBYOBJECTADDR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,implemented
builtin_functions,EXECRESOLVETHISMEIDENTADDR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECRESOLVETHISMEIDENTVALUE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECRESOLVEX86INTEROPTARGET,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECROL32,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECROR32,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECROUTINEINDEXOF,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECROUTINENODEHASRETURNTYPE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECROUTINEPARAMCOUNT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECRUNASSERTSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,EXECRUNASSIGNSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECRUNBLOCKCHILDREN,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,EXECRUNCLASSPROPERTYGETBODY,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
